,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
160,1,Information Technology,ALPHATECH BUSINESS SOLUTIONS PTE. LTD.,Contract,Closing on 15 Feb 2019,East,Posted 16 Jan 2019,"Minimum Bachelor Degree in relevant discipline.
Minimum 3 years of relevant work experience in software development and experience in creating, developing and deploying front end web applications.
Possess passion for User Experience (UX) and demonstrates strong flair in the aesthetics arena to push the envelope for User Interfaces (UI) that attains both factor and form for a seamless and intuitive user interaction.
Relevant work experience in using front­end framework such as React, Redux, D3,
Websocket, SCSS (or other similar Frameworks and Functional Programming JavaScript etc. Knowledge of UI frameworks, MVP/MVC application design and complex, reactive and responsive based UI mobile optimized websites, mobile web browsers and third party libraries for Web application.
Experience in using automated build tools like Gulp, Webpack, Babel, NPM, etc.
Understand how to debug in HTTP, XHR, JSON, CORS, SSL, etc.
Technical knowledge in mobile application development (Android and/or iOS) is a plus.
Familiar with RESTful APIs to connect Android and/or iOS applications to back-end cloud services.
Knowledge of other languages is a plus: Java, Python, .NET, etc.
Back-end software engineering knowledge, QA tools (e.g. Selenium, Mocha, Sinon, Chai) and methodology (Agile, BDD, TDD) is a plus.
Good knowledge of UI design principles and best practices
Proficient with code versioning tools like Git","$9,000","$7,000",Monthly,Professional,Principal / Advisory Software Engineer
161,54,Logistics / Supply Chain,AIDEAL PTE. LTD.,"Permanent, Full Time",Closing on 15 Feb 2019,Central,Posted 16 Jan 2019,"Degree/Diploma in Business / Logistics or its equivalent
At least 7 years work experience, preferably in the Logistics industry
Experience and knowledge of shipping and logistics related activities are essential
Effective communication and written skills
Strong analytical skills
Systematic and process driven
Strong leadership skills with the ability to work well with people at all levels
A hands-on and result-oriented person
Able to work well under pressure and tight deadlines
Good knowledge of Excel, Word and PowerPoint
Able to travel on business needs and work at irregular hour","$6,000","$4,000",Monthly,"Senior Management, Manager",Senior Logistics Manager
162,7,Advertising / Media,BETTERTRADEOFF PTE. LTD.,"Permanent, Full Time",Closing on 15 Feb 2019,North,Posted 16 Jan 2019,"· Understands and can demonstrate the principles of ethical journalism and the relevant laws of Singapore.
· Understands news.
· Writes with style and personality.
· Has excellent command of English.
· Pays attention to detail and double checks work. Meticulous and thorough.
· Professional attitude.
· Willingness to learn basic SEO techniques.
· Good person to work with, gets along with others, and is able to work effectively in a team.
· Good with numbers and standard office softwares.
· Other languages (particularly Mandarin and Cantonese) could be useful but are not essential.","$3,000","$2,500",Monthly,"Fresh/entry level, Non-executive",Technical Writer
163,3,Social Services,EXECUTIVE SEARCH PRIVATE LIMITED,Permanent,Closing on 15 Feb 2019,Central,Posted 16 Jan 2019,"If you fit the bill, do send your resume to cv@executivesearch.com.sg
Executive Search Pte Ltd reserves the rights to profile the candidates resume to clients (Based on the best fit to the skillset/experience,etc), with/without/prior to informing the candidates","$2,000","$1,500",Monthly,Executive,Associate (Centre for Domestic Employees)
164,7,Design,BETTERTRADEOFF PTE. LTD.,"Part Time, Full Time",Closing on 15 Feb 2019,North,Posted 16 Jan 2019,"• Delights in Adobe Photoshop and Illustrator.
• Comfortable with Wordpress, HTML and CSS. Willing to play with other content management systems (eg. Nationbuilder).
• Hard working and professional.
• Produces high quality work.
• Good communication skills in English.
• Pays attention to detail and double checks work. Meticulous and thorough.
• Professional attitude.
• Good person to work with, gets along with others, and is able to work effectively in a team.
• Good with standard office softwares.","$3,000","$2,500",Monthly,"Fresh/entry level, Non-executive",Web & Graphic Designer
165,5,"Marketing / Public Relations , Sales / Retail",BIZHUB ASIA PTE. LTD.,Permanent,Closing on 15 Feb 2019,South,Posted 16 Jan 2019,"Minimum Degree Holder with 6 years of experience in hotel or airline environment preferably with some experience in revenue management.
At least 2 years of supervisory experience.
Proficient in the use of personal computer software programs.
  Qualified or interested candidate, Kindly click apply below or email us a copy of your resume in MS Word format to: jobs.bizhub@gmail.com
Kindly indicate the following details in your resume:
1. Current and Expected salary
2. Reason for leaving for current and previous employment
3. Earlier availability date
4. Position that you are applying for
We regret that only shortlisted candidates will be notified.
However, rest assured that all applications will be updated to our resume bank for future opportunities/references.","$5,500","$4,800",Monthly,Manager,Business Development Manager
166,3,Banking and Finance,ALPHATECH BUSINESS SOLUTIONS PTE. LTD.,Contract,Closing on 15 Feb 2019,East,Posted 16 Jan 2019,"Business Analyst with minimum 5 years of experience as a BA
Basic Mantas Knowledge is a must
Good Oracle SQL and PL/SQL experience
Knowledge of Change Management process","$8,500","$7,000",Monthly,Professional,Business Analyst
167,2,Information Technology,ALPHATECH BUSINESS SOLUTIONS PTE. LTD.,Contract,Closing on 15 Feb 2019,East,Posted 16 Jan 2019,"10+ years of experience with a mix of Power BI Developer and Architect skills.
Experience of Power BI and SSIS, SSRS, SQL SERVER
  •   Analyze source map documents and create packages to move the data from source to destination
•   Having good experience creating Dashboards using Power BI","$8,000","$5,000",Monthly,Professional,BI Developer
168,6,Information Technology,NEURONCREDIT PTE. LTD.,Full Time,Closing on 15 Feb 2019,Central,Posted 16 Jan 2019,"Bachelor’s Degree in Computer Science or any relevant discipline
At least 2 years of experience in the Internet / technology industry
Proficiency in Axure, Visio, PS, or other relevant application, with experience in product design for both Web and Mobile App
Extensive knowledge in user interaction (UI) design and user experience (UX), with basic knowledge of technical principles
Experience in OCR, face recognition, security monitoring, and smart city projects is an added advantage","$9,000","$5,000",Monthly,Executive,Product Manager (Computer Vision)
169,7,Logistics / Supply Chain,YES HUB PTE. LTD.,Full Time,Closing on 15 Feb 2019,East,Posted 16 Jan 2019,"Degree in BA or Marketing/ Entry level candidates are welcome to apply.
Knowledge of Supply Chain Solutions and freight services.
Positive learning attitude and meticulous.
Excellent communication skills in order to communicate with internal and external parties.
Possess strong analytical skills with initiative, proactive and planning skills.
Able to work independently and in a team in a fast paced environment.
PC literate and proficiency in MS Office.
eCommerce experience is an advantage.
  For quicker processing of your e-mail application, please indicate Position Title in the subject header and information in your resume:
Current & Expected Salary
Reason(s) for Leaving
Residential Address
Date of Birth
Availability to start work
Recent Photo
  Interested candidates, please send your updated resume (in MS Words format) to Xiao Miaoling, Linda (EA Registration No: R1879082) to admin@yeshub.com
  We regret to inform that only shortlisted candidates will be notified.","$3,300","$2,500",Monthly,Fresh/entry level,SALES COORDINATOR (LOGISTICS)
